Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BHARTIARTL,BPCL,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HINDPETRO,ICICIBANK,IBULHSGFIN,INDUSINDBK,INFY,IOC,ITC,KOTAKBANK,LT,LUPIN,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,YESBANK,ZEEL
2017-07-03,368.0,1120.25,517.25,2789.35,1387.15,4130.7,382.05,649.35,551.85,248.85,2682.55,27766.8,367.1,1283.4,838.15,1621.65,1658.6,3776.1,196.65,1097.75,516.95,290.05,1075.3,1490.95,951.9,386.9,342.5,948.85,1687.25,1054.5,1366.45,7354.0,156.75,159.1,211.45,1381.05,274.85,552.0,2373.6,430.25,550.6,381.25,532.4,3998.85,856.1,254.3,259.6,1492.75,490.5
2017-07-04,371.7,1108.55,508.4,2769.65,1379.55,4132.7,379.3,657.2,545.05,246.75,2623.7,27850.95,365.35,1266.95,841.55,1640.65,1653.35,3703.35,198.4,1088.1,511.9,289.5,1051.15,1497.8,962.15,381.85,337.25,958.8,1683.35,1043.9,1355.15,7376.15,158.05,159.9,210.7,1421.95,273.0,552.45,2366.85,426.9,547.55,377.7,535.55,4019.05,847.7,255.25,260.0,1485.05,491.4
2017-07-05,372.9,1126.65,513.9,2771.25,1398.55,4149.25,376.3,662.1,545.9,247.5,2664.95,28067.1,363.05,1287.2,837.5,1629.1,1648.75,3709.75,198.8,1096.7,516.5,292.85,1060.9,1516.35,950.9,385.7,331.05,959.85,1695.3,1084.0,1385.0,7377.65,159.0,162.8,210.05,1442.65,274.9,550.65,2356.0,431.75,549.95,377.15,531.8,4087.95,853.55,261.4,257.8,1505.95,499.7
2017-07-06,373.05,1132.15,509.5,2728.6,1399.3,4151.5,381.3,660.05,542.85,251.45,2667.9,27689.1,361.5,1272.4,840.65,1647.9,1658.15,3725.35,196.65,1092.5,509.1,293.75,1083.2,1519.55,947.0,381.6,337.1,958.1,1697.6,1081.3,1376.05,7474.05,158.05,161.7,209.85,1442.55,281.0,545.6,2347.55,437.1,554.65,376.3,533.95,4107.35,849.75,261.65,257.75,1504.05,501.05
2017-07-07,371.6,1115.45,503.15,2708.25,1391.7,4115.9,385.9,663.95,547.15,251.1,2705.4,27852.25,358.95,1250.85,831.9,1629.15,1667.2,3681.65,194.9,1097.7,501.45,289.7,1065.45,1526.3,935.4,382.25,334.3,964.7,1704.4,1117.3,1376.0,7432.8,159.05,159.6,209.45,1491.15,280.1,549.0,2331.95,436.85,553.35,380.0,532.5,4096.9,849.4,257.1,257.7,1505.75,507.35
2017-07-10,374.95,1127.75,509.95,2730.65,1412.8,4103.0,405.7,664.65,549.2,258.8,2726.2,27931.3,366.0,1255.45,849.65,1638.85,1676.35,3731.0,195.8,1096.25,512.6,291.45,1069.45,1560.35,957.05,383.45,333.3,968.0,1732.15,1148.85,1367.4,7430.45,160.05,162.4,211.35,1492.85,285.55,563.7,2434.95,446.95,559.35,384.1,536.75,4135.15,850.8,260.7,268.25,1512.9,505.75
2017-07-11,372.7,1131.75,506.8,2792.75,1419.2,4123.2,395.45,678.3,538.45,254.5,2691.25,28130.9,363.25,1257.6,850.65,1642.75,1680.4,3748.3,200.65,1106.45,340.4,289.65,1085.1,1560.7,975.35,387.5,330.4,958.75,1741.1,1139.95,1390.15,7457.0,163.3,160.25,211.95,1494.35,283.55,563.8,2475.8,456.95,556.85,385.2,528.7,4151.25,853.9,257.6,263.2,1514.8,506.45
2017-07-12,373.85,1133.7,506.75,2785.85,1443.7,4229.3,397.1,683.7,539.95,253.45,2690.1,28258.5,369.85,1265.55,854.0,1639.95,1681.25,3718.75,200.6,1131.65,359.25,292.35,1107.65,1577.0,972.35,392.6,328.85,956.65,1739.55,1140.6,1376.7,7476.65,164.05,162.85,214.0,1511.1,287.65,562.4,2439.45,461.0,559.1,387.3,530.8,4191.25,864.4,259.9,263.8,1515.45,510.1
2017-07-13,375.95,1125.5,511.9,2789.75,1485.9,4364.55,403.15,458.55,543.65,253.65,2694.0,28055.95,372.05,1287.35,858.6,1656.9,1683.55,3750.95,204.7,1134.7,375.1,297.9,1129.15,1579.9,977.05,380.95,338.75,962.1,1175.1,1142.05,1370.4,7567.55,163.9,158.9,215.1,1522.1,288.75,569.3,2446.4,459.05,563.95,389.25,534.15,4198.7,864.85,263.05,264.05,1582.0,517.0
2017-07-14,375.6,1117.35,512.95,2809.8,1499.4,4399.9,407.0,460.8,548.05,250.45,2703.0,27907.15,390.35,1271.4,850.35,1647.7,1679.95,3758.05,205.95,1139.3,387.4,298.25,1122.9,1574.5,972.05,373.1,337.15,977.2,1171.2,1139.15,1375.55,7557.25,167.3,158.35,215.2,1533.75,291.6,572.55,2397.45,451.3,558.4,388.95,533.65,4222.9,863.2,262.3,259.85,1564.6,514.25
2017-07-17,381.25,1125.45,510.5,2821.25,1538.5,4446.3,408.45,467.45,556.5,247.0,2697.25,28059.55,386.15,1306.6,868.1,1652.35,1682.35,3764.35,209.15,1152.95,377.85,303.5,1142.45,1581.05,984.05,373.55,325.15,979.7,1171.25,1146.75,1384.6,7522.3,168.55,160.05,216.7,1551.75,293.0,571.45,2395.45,454.15,559.8,391.85,533.75,4347.75,864.1,269.45,266.85,1547.45,524.25
2017-07-18,381.9,1146.6,516.55,2831.75,1512.35,4419.55,408.3,468.6,559.75,248.5,2718.95,28598.5,379.05,1307.8,880.7,1653.0,1683.55,3783.95,207.4,1157.85,368.2,303.9,1142.0,1570.1,985.6,372.15,284.55,977.1,1177.9,1156.35,1380.15,7549.35,167.55,161.7,215.4,1519.9,291.0,578.25,2408.35,456.15,563.3,391.3,527.75,4330.85,856.5,268.35,269.0,1557.8,530.5
2017-07-19,381.05,1155.85,520.2,2823.7,1541.85,4564.5,421.25,469.85,568.25,254.7,2774.0,29215.0,379.35,1050.0,895.4,1654.85,1692.3,3770.65,213.45,1154.35,383.7,302.25,1149.6,1574.55,979.85,375.15,291.45,994.2,1181.3,1172.3,1382.4,7561.5,167.8,163.0,218.65,1532.95,293.3,589.15,2449.6,460.6,571.2,396.75,533.05,4205.85,859.1,273.35,271.1,1570.15,545.4
2017-07-20,380.0,1155.55,540.0,2818.6,1595.35,4679.3,419.8,467.2,571.9,255.3,2750.1,29252.65,379.15,1072.95,885.65,1651.0,1710.9,3729.9,213.65,1152.9,367.85,300.6,1158.75,1560.0,969.45,374.55,289.5,980.0,1185.65,1166.05,1393.45,7490.95,165.45,165.85,218.7,1528.9,290.95,582.05,2444.7,460.15,557.2,391.5,529.8,4141.7,855.95,269.55,269.15,1571.6,538.95
2017-07-21,381.9,1156.1,540.8,2815.8,1621.35,4910.4,411.3,467.15,566.2,262.35,2762.55,28903.15,377.0,1061.1,904.95,1640.95,1703.05,3682.0,214.55,1158.65,368.0,302.05,1137.45,1566.65,980.1,380.9,288.9,999.45,1179.25,1142.9,1386.05,7543.0,164.8,164.35,215.3,1585.0,290.65,575.95,2491.2,464.6,553.25,394.7,543.2,4176.65,863.2,268.35,286.05,1577.65,556.05
2017-07-24,388.45,1155.75,534.8,2826.75,1597.4,4949.95,420.05,466.2,569.75,261.55,2696.45,28843.75,377.0,1053.2,907.4,1632.25,1735.1,3692.3,214.4,1159.35,369.3,303.05,1157.25,1554.5,990.55,378.15,293.25,992.95,1178.0,1141.5,1388.95,7554.55,164.05,163.25,216.75,1615.25,294.55,570.8,2530.7,464.0,548.5,399.05,538.15,4197.5,867.9,264.6,291.55,1593.25,551.9
2017-07-25,390.75,1150.1,544.95,2847.7,1627.5,4958.5,427.8,466.9,564.4,258.3,2692.15,28407.45,373.35,1075.55,895.05,1632.05,1739.65,3709.05,220.2,1149.6,374.0,304.15,1197.85,1542.5,993.85,374.8,291.4,987.95,1170.85,1120.45,1389.8,7504.85,163.9,163.3,217.0,1602.15,296.1,565.9,2571.5,456.1,552.95,391.1,536.15,4105.7,883.85,274.25,289.55,1617.85,538.7
2017-07-26,393.05,1134.0,528.85,2841.35,1687.15,4955.45,426.25,471.4,575.45,260.65,2707.35,29002.45,375.65,1069.75,892.7,1633.45,1747.55,3717.45,221.55,1164.55,370.55,310.35,1189.25,1580.2,994.05,373.65,293.65,986.55,1180.25,1123.6,1413.5,7565.25,166.35,164.0,217.3,1622.75,295.8,579.5,2556.0,457.3,565.75,389.35,537.9,4074.4,873.3,280.95,289.35,1711.95,530.65
2017-07-27,392.5,1148.8,524.65,2840.3,1679.35,4934.45,416.05,477.2,568.7,255.25,2620.35,29102.25,378.7,1070.65,890.25,1728.2,1789.65,3703.55,221.25,1171.9,367.2,307.2,1158.85,1606.7,971.05,368.9,288.55,998.15,1182.05,1110.05,1398.2,7599.6,165.4,162.9,216.65,1594.8,298.35,572.1,2481.7,445.4,561.25,377.25,527.45,4042.95,868.6,279.9,289.7,1785.85,539.3
2017-07-28,395.75,1153.25,515.1,2828.15,1701.35,4926.3,413.3,475.6,566.1,251.55,2464.95,29388.4,379.95,1071.4,893.1,1785.35,1778.5,3630.3,215.85,1153.85,374.45,296.15,1175.5,1628.35,997.35,367.8,291.55,1012.7,1161.4,1063.9,1392.2,7630.45,163.9,164.75,214.65,1594.45,299.1,550.8,2484.3,445.85,551.9,381.3,533.15,4024.2,868.5,274.6,289.05,1841.85,540.6
2017-07-31,395.9,1161.7,519.8,2808.55,1703.1,4991.85,418.95,471.15,560.1,249.1,2383.2,30081.2,376.75,1070.25,892.9,1789.25,1784.4,3655.75,219.65,1155.75,383.2,302.6,1175.25,1645.75,1011.2,367.65,285.25,1021.65,1193.95,1032.0,1403.3,7750.05,164.2,169.4,223.3,1615.2,312.5,531.65,2491.8,444.6,567.1,385.85,544.25,4056.9,877.15,279.85,288.45,1809.5,541.75
2017-08-01,404.0,1148.2,516.55,2823.4,1716.25,5067.25,417.05,485.6,562.45,251.45,2431.55,31504.8,373.85,1099.4,884.2,1779.1,1797.2,3727.85,225.75,1173.95,386.75,302.6,1225.2,1665.7,1005.55,370.35,287.85,1015.3,1190.05,1017.9,1429.25,7856.1,165.2,167.4,224.4,1603.6,309.0,533.8,2501.65,446.9,572.4,402.45,539.35,4067.85,894.1,282.05,294.8,1827.25,543.6
2017-08-02,411.25,1144.5,516.9,2802.9,1707.2,5002.35,415.85,486.3,568.55,250.85,2378.55,31153.8,369.9,1105.15,882.0,1766.4,1791.65,3802.6,228.2,1168.75,385.0,301.85,1195.75,1658.75,993.35,370.1,285.45,1010.9,1176.8,1034.95,1414.6,7795.5,171.85,165.4,221.8,1629.2,307.7,523.55,2473.8,440.35,569.25,402.05,552.8,4087.45,889.0,280.95,293.8,1829.0,540.3
2017-08-03,407.35,1146.1,506.0,2834.25,1701.75,5115.05,424.2,490.0,557.15,241.75,2323.95,30726.05,370.55,1126.2,875.75,1736.75,1779.95,3838.35,220.95,1169.9,396.8,295.7,1199.75,1645.2,984.0,387.05,281.4,996.4,1174.75,993.4,1416.5,7737.4,172.55,165.7,222.95,1650.1,300.55,515.85,2489.45,431.45,559.3,407.15,558.05,4084.4,880.75,279.95,289.1,1785.45,539.95
2017-08-04,406.65,1157.3,508.1,2874.65,1723.45,5308.15,420.9,517.9,568.7,249.2,2239.55,31637.25,377.75,1126.3,890.65,1731.35,1790.25,3956.55,225.25,1192.1,432.6,296.25,1213.2,1664.7,983.75,418.95,280.75,996.2,1175.85,992.8,1418.05,7770.3,177.35,166.4,224.6,1622.15,305.25,506.4,2522.8,435.6,575.85,409.0,611.2,4081.35,887.05,288.85,289.4,1807.95,541.85
2017-08-07,414.25,1149.65,505.8,2889.25,1798.15,5433.05,417.45,527.7,566.5,251.5,2206.95,31969.85,381.6,1125.1,886.0,1725.4,1788.55,3952.7,227.65,1186.3,458.1,300.15,1199.5,1650.5,968.25,431.2,279.85,997.9,1179.95,985.05,1400.75,7838.65,174.45,165.9,225.95,1616.35,311.2,505.55,2503.45,430.0,600.05,406.35,614.85,4049.95,877.65,287.7,287.75,1799.85,540.65
2017-08-08,414.8,1147.35,499.45,2911.6,1779.8,5336.1,417.8,505.05,578.6,245.05,2095.65,32120.85,386.75,1108.65,882.0,1719.9,1777.9,3913.4,234.9,1191.0,436.15,295.5,1195.8,1638.65,963.85,413.25,274.15,987.7,1171.2,974.5,1400.0,7755.9,171.15,164.0,222.9,1602.55,303.65,500.35,2503.05,430.0,616.45,398.25,609.4,4056.7,863.35,297.7,287.4,1763.55,539.95
2017-08-09,397.25,1155.55,486.95,2831.15,1697.7,5121.9,416.05,495.95,561.85,242.5,2048.35,31489.1,382.2,1091.8,878.75,1731.65,1764.45,3883.75,239.45,1185.35,429.65,290.6,1159.0,1637.25,969.35,414.05,272.85,992.4,1153.9,952.95,1392.3,7661.6,173.65,165.7,221.9,1598.8,302.3,474.35,2512.0,416.05,605.05,393.85,619.15,3997.85,830.5,300.2,286.5,1741.55,540.0
2017-08-10,385.65,1151.1,485.5,2796.2,1635.6,5024.75,416.25,481.5,548.2,238.95,1944.45,30111.7,365.0,1070.75,882.9,1709.8,1760.45,3889.55,238.0,1170.7,412.45,288.75,1156.5,1629.4,981.25,410.3,273.1,996.8,1157.7,936.7,1387.05,7578.75,172.65,163.7,217.4,1584.35,296.7,460.8,2511.45,380.2,604.35,404.0,610.35,3907.6,821.5,298.8,288.15,1730.1,520.05
2017-08-11,382.75,1143.9,489.7,2788.2,1695.4,4992.0,414.55,484.3,541.4,235.9,2011.15,29627.35,368.95,1060.75,872.3,1695.35,1749.05,3840.9,221.0,1152.8,429.05,286.95,1149.9,1625.35,987.7,411.8,271.5,992.2,1131.95,940.9,1348.05,7457.4,168.85,159.65,218.9,1546.25,280.15,450.0,2496.05,374.5,596.75,402.8,607.0,3922.55,811.35,279.1,289.7,1739.4,504.9
2017-08-14,396.2,1154.0,491.75,2831.6,1710.9,5222.05,408.55,478.35,570.05,238.15,2002.05,30385.6,372.5,1108.65,860.1,1713.95,1757.2,3957.05,229.15,1155.7,438.6,291.8,1175.75,1624.7,981.45,419.45,271.25,982.6,1146.9,966.85,1355.75,7608.45,171.75,161.7,222.75,1573.05,278.2,471.8,2469.4,375.4,623.75,402.2,630.4,3960.5,858.45,289.15,288.5,1778.5,517.2
2017-08-16,397.55,1141.3,499.5,2849.2,1721.35,5356.8,407.75,483.95,590.45,237.95,2005.25,30617.0,371.2,1106.5,864.5,1741.75,1781.25,4022.1,233.6,1186.35,436.4,294.95,1209.1,1647.2,975.2,422.3,279.2,1000.55,1142.25,961.0,1371.2,7701.15,170.1,160.95,220.7,1566.1,283.1,485.7,2492.35,389.25,631.2,419.95,627.7,3941.3,852.1,297.2,289.95,1761.85,518.7
2017-08-17,389.3,1134.95,497.15,2825.85,1728.75,5304.45,416.35,493.7,573.2,246.95,2011.25,30928.0,376.2,1100.7,871.4,1759.25,1765.4,3997.85,230.3,1177.3,433.95,293.15,1200.45,1628.5,1020.85,426.3,280.0,989.0,1134.0,953.95,1367.0,7582.45,176.8,160.6,219.45,1567.1,280.85,488.25,2485.65,385.3,625.4,424.4,621.5,3932.9,855.25,304.8,288.35,1738.1,526.75
2017-08-18,386.2,1140.0,490.4,2811.35,1704.95,5309.5,421.0,503.3,565.3,243.35,1982.0,31511.45,381.25,1098.05,876.25,1735.05,1752.15,3986.7,230.05,1202.2,442.4,293.15,1202.4,1621.05,923.25,427.35,281.85,983.55,1130.6,938.35,1370.0,7598.8,173.4,160.9,222.95,1575.4,278.7,470.15,2513.8,380.4,625.65,428.85,623.5,4014.35,844.95,298.4,288.1,1720.75,511.6
2017-08-21,375.95,1134.45,494.8,2766.5,1690.6,5216.85,419.15,497.75,561.75,238.45,1931.1,31634.25,374.2,1111.45,874.05,1738.15,1743.2,3972.05,224.9,1191.45,433.8,293.5,1198.7,1616.1,873.4,413.2,281.6,969.55,1127.1,923.4,1378.65,7501.9,172.0,157.15,220.3,1564.4,274.65,460.55,2528.8,374.35,621.55,431.1,615.5,4007.9,810.75,293.8,287.7,1716.7,509.3
2017-08-22,375.65,1129.45,499.2,2740.55,1682.9,5234.6,422.1,510.35,559.25,240.55,1984.15,30977.15,377.75,1114.25,875.85,1750.4,1747.0,3888.05,228.9,1199.6,449.7,293.95,1176.35,1626.3,875.4,423.2,282.9,970.8,1117.7,944.4,1374.65,7496.1,167.7,159.45,219.5,1560.05,273.9,470.45,2497.55,373.6,619.6,439.35,615.1,3975.25,796.55,293.05,290.25,1712.9,516.45
2017-08-23,385.0,1141.3,502.65,2754.65,1779.3,5351.3,431.9,509.7,559.15,241.1,2030.95,30648.25,385.45,1119.05,880.0,1765.25,1772.45,3888.9,230.9,1188.15,457.9,298.6,1221.75,1660.9,892.8,426.85,282.55,980.1,1124.15,955.85,1374.2,7573.05,170.25,159.7,219.75,1582.05,279.0,469.2,2489.45,379.95,634.6,430.2,607.5,3951.55,814.1,299.6,290.0,1723.25,514.9
2017-08-24,380.05,1135.6,506.85,2728.55,1760.1,5506.25,432.95,508.2,574.05,241.3,2088.15,30750.9,383.0,1134.45,867.5,1757.35,1762.5,3882.65,233.0,1179.7,466.2,297.7,1210.35,1667.7,912.15,428.2,281.45,972.1,1131.7,992.5,1375.15,7612.85,169.0,159.45,220.95,1568.05,280.3,483.0,2496.6,384.15,639.0,427.7,606.8,3939.65,833.1,298.55,289.4,1719.45,511.7
2017-08-28,387.5,1155.9,510.6,2742.05,1829.95,5578.0,434.4,508.0,574.1,243.6,2049.4,31288.35,382.0,1143.0,867.65,1766.45,1762.25,3959.2,233.55,1199.7,463.3,300.9,1223.25,1660.55,941.0,440.7,282.45,976.05,1138.9,991.2,1373.05,7579.0,173.3,160.6,217.1,1566.55,279.35,493.2,2487.3,379.3,635.85,427.75,612.25,3984.15,839.1,301.35,290.7,1753.35,517.9
2017-08-29,383.3,1151.7,503.6,2726.6,1773.4,5442.95,428.1,504.1,568.9,238.25,2042.05,30859.15,379.0,1132.85,852.55,1727.8,1746.15,3945.7,227.3,1190.45,466.95,299.5,1202.3,1643.3,927.45,434.5,280.25,964.4,1130.05,989.3,1376.95,7521.5,168.4,157.25,215.3,1532.15,277.0,481.8,2470.85,376.1,630.2,431.75,600.45,3931.6,840.15,299.05,290.75,1721.55,518.25
2017-08-30,389.75,1153.35,503.9,2750.55,1788.05,5489.65,429.0,520.95,566.35,241.8,2038.9,30984.0,381.0,1173.05,849.2,1759.05,1768.55,3988.1,236.35,1204.3,485.95,300.3,1208.0,1655.8,926.65,452.85,282.0,971.35,1139.65,988.0,1358.15,7557.45,167.95,158.4,215.6,1564.1,276.6,484.25,2484.55,378.5,638.65,425.75,611.6,4013.05,839.85,305.55,291.2,1752.1,520.35
2017-08-31,392.95,1168.55,500.35,2814.5,1781.9,5502.85,427.7,529.0,571.9,237.4,2020.9,31450.85,378.3,1195.2,865.3,1776.9,1776.45,3995.1,238.0,1219.75,488.35,298.05,1215.5,1656.75,914.95,454.7,282.25,976.0,1136.3,979.45,1344.8,7700.3,168.75,156.95,219.25,1594.5,277.75,481.15,2496.35,376.55,638.05,428.15,617.1,4000.4,828.05,308.9,299.1,1753.05,519.5
2017-09-01,394.9,1215.9,507.55,2916.35,1799.95,5495.3,422.55,537.4,568.4,238.65,2217.55,31772.4,384.15,1170.75,865.75,1759.55,1767.6,4048.95,243.75,1216.15,482.4,298.3,1222.45,1692.25,919.95,448.3,283.6,992.55,1139.2,995.55,1347.6,7812.3,168.25,159.95,216.5,1610.1,277.85,486.2,2456.45,390.85,651.2,423.4,613.5,3999.6,832.7,314.95,296.45,1776.45,523.65
2017-09-04,384.85,1197.05,501.75,2915.15,1801.35,5377.25,416.4,531.15,561.7,246.5,2195.1,31753.55,379.6,1170.45,860.6,1755.4,1750.9,3978.9,242.45,1197.15,476.5,297.1,1235.35,1669.45,900.2,429.05,283.1,978.1,1130.65,997.55,1328.3,7821.5,168.25,161.8,217.6,1613.35,277.75,500.7,2456.2,383.4,646.55,416.1,612.25,4000.4,817.0,315.8,297.3,1764.1,521.6
2017-09-05,390.3,1206.35,503.4,2950.7,1794.4,5395.9,406.5,539.25,559.6,253.85,2209.15,31935.3,378.7,1179.95,859.9,1767.3,1755.35,3970.45,241.9,1205.2,481.9,297.6,1240.85,1684.75,901.9,431.85,282.85,988.4,1126.65,992.65,1324.65,7817.2,169.5,162.8,216.2,1632.6,276.55,491.85,2484.35,388.15,652.1,427.85,638.85,4097.85,819.95,318.1,297.25,1778.25,520.7
2017-09-06,385.05,1206.05,492.85,2920.55,1858.95,5456.15,402.5,534.9,558.3,255.8,2196.9,32082.6,382.25,1186.25,851.05,1775.0,1759.9,3950.65,245.8,1206.4,476.5,295.35,1264.3,1684.8,895.6,428.25,275.7,996.15,1117.6,971.35,1316.55,7846.65,169.95,162.3,214.3,1645.4,274.25,474.25,2453.2,382.7,653.0,424.6,640.8,4150.25,823.95,318.25,297.2,1793.95,520.05
2017-09-07,387.7,1198.65,496.6,2965.45,1963.2,5623.8,397.3,524.1,554.2,253.3,2224.95,32861.95,381.55,1212.15,859.3,1781.7,1766.55,3982.9,249.95,1208.75,469.4,292.65,1316.35,1703.9,895.75,432.2,270.4,993.5,1129.1,978.5,1339.95,7919.2,170.1,162.3,215.9,818.1,274.2,480.45,2460.1,378.15,652.8,426.05,637.0,4116.3,824.35,326.8,298.95,1800.0,520.85
2017-09-08,385.9,1203.95,494.0,2915.45,1891.2,5594.75,403.5,513.35,552.0,255.0,2162.5,32617.75,380.1,1209.7,859.5,1779.15,1787.65,3956.05,249.55,1207.55,461.95,292.0,1311.2,1695.9,884.3,429.15,272.35,1007.55,1172.4,969.95,1295.4,7970.75,167.75,161.85,213.1,816.9,271.8,471.35,2470.6,375.05,655.4,430.8,633.4,4144.45,813.95,330.1,300.5,1789.0,519.8
2017-09-11,385.35,1238.05,493.9,2929.6,1920.45,5733.3,402.95,512.25,553.85,257.05,2159.5,32498.6,394.8,1232.75,860.7,1781.7,1823.35,3944.5,250.05,1219.9,465.0,290.8,1297.9,1791.25,878.7,429.05,273.6,1006.5,1217.85,977.3,1280.2,8142.4,170.55,163.05,215.6,817.9,270.95,467.45,2454.45,375.3,662.6,441.5,632.95,4174.6,811.9,329.7,301.15,1842.05,520.3
2017-09-12,389.05,1256.35,496.5,2935.75,1894.4,5678.9,405.2,533.85,560.5,257.55,2165.75,32661.85,409.6,1257.6,864.05,1798.1,1835.2,3918.9,250.95,1249.8,482.2,291.2,1291.35,1741.9,884.05,434.9,277.65,1021.75,1230.25,981.85,1300.75,8154.5,170.35,162.3,215.3,823.75,273.45,483.4,2488.45,388.25,682.9,441.4,637.9,4220.25,814.4,330.7,298.1,1850.75,532.45
2017-09-13,390.0,1254.95,499.3,2934.95,1907.15,5723.35,401.65,500.2,554.4,256.35,2217.35,32226.4,408.0,1229.55,871.3,1778.1,1841.85,3893.55,248.0,1250.95,457.5,292.0,1268.85,1744.75,883.75,415.95,271.5,1020.15,1223.35,992.4,1307.35,8122.6,168.95,161.05,213.75,849.0,273.4,503.35,2489.2,389.65,679.65,440.8,630.3,4184.85,811.45,327.1,295.9,1839.0,532.7
2017-09-14,403.1,1246.05,519.75,2928.35,1909.9,5680.6,398.9,500.5,565.95,255.05,2253.35,32065.2,400.95,1233.15,880.8,1771.8,1839.4,3891.25,247.2,1247.85,459.0,293.7,1264.8,1728.75,892.4,419.7,272.0,1007.6,1214.2,1004.2,1290.75,8070.25,168.65,159.35,213.95,843.85,274.2,524.65,2486.95,404.4,677.7,441.4,633.55,4214.4,820.95,319.7,283.45,1851.55,529.3
2017-09-15,405.15,1245.5,516.15,3025.6,1902.75,5674.55,396.0,497.25,561.4,259.8,2211.2,32007.95,399.85,1240.1,887.05,1768.95,1848.95,3888.0,247.8,1246.0,453.0,291.6,1265.95,1699.35,908.25,415.65,269.3,1005.05,1212.4,1009.55,1294.25,8099.75,167.35,166.75,212.5,841.8,271.5,524.3,2506.05,401.75,678.95,444.3,632.15,4210.95,827.7,319.0,285.75,1845.05,534.2
2017-09-18,404.7,1255.95,524.55,3137.4,1911.65,5626.45,396.65,497.95,570.7,264.55,2242.05,32766.1,400.25,1229.7,897.35,1771.75,1860.45,3949.9,249.5,1280.05,449.0,293.0,1301.1,1745.6,909.1,415.65,267.0,1017.05,1237.95,1010.1,1295.0,8157.85,168.0,165.2,215.35,845.55,270.4,521.05,2499.05,404.95,672.9,445.1,646.1,4209.2,834.2,325.85,289.3,1859.15,543.7
2017-09-19,406.9,1253.3,520.75,3115.45,1911.8,5651.25,394.8,506.9,573.4,258.55,2241.55,32403.95,420.85,1220.85,893.65,1752.6,1849.7,3944.25,246.5,1279.3,461.3,294.65,1307.95,1746.45,912.25,418.3,267.85,1034.35,1225.9,1005.2,1294.75,8131.7,169.0,165.9,215.85,838.6,267.8,515.8,2498.25,423.65,676.4,447.75,641.55,4184.2,835.7,323.25,289.25,1866.5,545.1
2017-09-20,409.7,1237.3,519.45,3090.55,1904.9,5602.9,396.85,494.3,569.7,256.55,2314.7,32443.5,417.3,1221.35,889.45,1767.15,1848.85,3856.05,244.1,1259.35,452.0,290.55,1310.75,1726.4,912.7,413.95,271.55,1023.2,1235.95,1002.25,1292.45,8120.15,167.8,167.7,212.9,847.15,270.05,505.5,2493.55,414.8,687.65,448.9,630.8,4209.65,830.25,323.25,291.9,1880.1,549.1
2017-09-21,410.2,1229.1,512.55,3078.85,1919.5,5486.3,400.1,496.15,591.9,254.05,2486.55,31824.3,407.75,1201.5,870.3,1788.6,1839.1,3896.4,244.55,1256.7,452.3,284.95,1281.85,1730.15,909.55,413.25,269.55,1029.15,1228.05,1030.4,1291.45,8144.95,168.2,165.9,211.55,841.35,268.5,519.65,2524.9,413.65,687.1,460.25,618.55,4166.05,819.6,322.55,291.9,377.05,535.55
2017-09-22,401.2,1213.25,505.3,3042.45,1863.15,5231.65,395.35,492.0,585.35,253.8,2457.75,31579.6,398.55,1176.3,884.45,1780.95,1824.1,3791.15,230.9,1239.2,438.6,277.1,1242.35,1707.6,898.3,408.4,268.45,1021.9,1184.8,1014.4,1287.15,8068.2,166.0,164.45,209.55,817.4,261.85,513.85,2503.6,411.8,654.0,458.4,602.3,3999.6,806.75,307.9,294.45,360.65,521.7
2017-09-25,388.65,1196.95,501.7,3044.1,1796.0,5110.6,389.75,487.15,577.2,257.05,2417.25,30979.85,398.15,1140.7,874.05,1755.05,1799.75,3755.95,229.1,1247.15,425.25,279.5,1203.95,1701.7,895.35,399.0,262.25,999.5,1165.2,991.7,1260.0,7964.95,166.25,164.8,210.15,821.55,258.75,505.95,2510.75,408.2,639.75,451.95,602.15,3901.8,784.3,306.8,291.9,359.6,526.5
2017-09-26,390.55,1174.0,511.95,3044.9,1840.1,5170.5,387.35,469.25,579.0,260.4,2370.75,30827.25,398.8,1130.45,873.65,1741.25,1792.3,3787.75,234.6,1217.35,415.6,282.75,1242.7,1693.4,905.9,399.65,262.45,994.0,1162.9,1006.0,1247.15,7889.9,166.95,171.4,210.75,820.1,258.25,507.6,2474.65,411.25,654.1,447.35,592.25,3914.65,778.7,318.25,290.25,360.75,524.9
2017-09-27,372.55,1160.0,506.3,3031.25,1806.75,5071.35,385.95,465.6,570.1,260.85,2304.7,30470.2,399.75,1117.55,874.65,1719.35,1776.5,3727.4,233.65,1205.9,417.05,276.4,1223.1,1667.95,899.8,395.65,258.5,979.6,1137.2,1000.35,1232.0,7739.95,165.0,170.2,208.15,799.15,250.4,494.7,2495.0,404.9,649.35,449.95,590.0,3798.5,770.0,310.35,288.3,353.2,524.0
